epoch,auc,binary_accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_auc,val_binary_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.4620327055454254,0.6383647918701172,16.0,214.0,0.7269526720046997,0.6503267884254456,0.9613526463508606,8.0,398.0,0.4820261597633362,0.6415094137191772,0.0,57.0,0.6792492866516113,0.6415094137191772,1.0,0.0,102.0
1,0.47574204206466675,0.6367924809455872,15.0,216.0,0.6625665426254272,0.6487804651260376,0.9637681245803833,6.0,399.0,0.5724973678588867,0.6415094137191772,0.0,57.0,0.6764810681343079,0.6415094137191772,1.0,0.0,102.0
2,0.4783860146999359,0.650943398475647,0.0,222.0,0.658473014831543,0.650943398475647,1.0,0.0,414.0,0.6896284818649292,0.6415094137191772,0.0,57.0,0.6721747517585754,0.6415094137191772,1.0,0.0,102.0
3,0.500446081161499,0.650943398475647,0.0,222.0,0.6538958549499512,0.650943398475647,1.0,0.0,414.0,0.683866560459137,0.6415094137191772,0.0,57.0,0.6716563105583191,0.6415094137191772,1.0,0.0,102.0
4,0.5033946633338928,0.650943398475647,0.0,222.0,0.6524374485015869,0.650943398475647,1.0,0.0,414.0,0.6911764740943909,0.6415094137191772,0.0,57.0,0.6684592366218567,0.6415094137191772,1.0,0.0,102.0
5,0.528490424156189,0.650943398475647,1.0,221.0,0.6472977995872498,0.6514195799827576,0.9975845217704773,1.0,413.0,0.7101823091506958,0.6415094137191772,0.0,57.0,0.6663470268249512,0.6415094137191772,1.0,0.0,102.0
6,0.5388975739479065,0.650943398475647,1.0,221.0,0.6454681754112244,0.6514195799827576,0.9975845217704773,1.0,413.0,0.7103543281555176,0.6415094137191772,0.0,57.0,0.6619349718093872,0.6415094137191772,1.0,0.0,102.0
7,0.54385906457901,0.6556603908538818,2.0,217.0,0.6433550119400024,0.6550079584121704,0.9951691031455994,5.0,412.0,0.7070003747940063,0.6415094137191772,0.0,57.0,0.6602352261543274,0.6415094137191772,1.0,0.0,102.0
8,0.564444899559021,0.6540880799293518,3.0,217.0,0.639676570892334,0.6544585824012756,0.9927536249160767,5.0,411.0,0.7029584050178528,0.6415094137191772,0.0,57.0,0.6563502550125122,0.6415094137191772,1.0,0.0,102.0
9,0.5686556100845337,0.6619496941566467,4.0,211.0,0.6380690336227417,0.6602254509925842,0.990338146686554,11.0,410.0,0.7091503143310547,0.6415094137191772,0.0,57.0,0.6576363444328308,0.6415094137191772,1.0,0.0,102.0
10,0.5806567072868347,0.6650943160057068,6.0,207.0,0.6357691287994385,0.6634146571159363,0.9855072498321533,15.0,408.0,0.7048503160476685,0.6415094137191772,0.0,57.0,0.6550148129463196,0.6415094137191772,1.0,0.0,102.0
11,0.5906993746757507,0.6540880799293518,10.0,210.0,0.6346634030342102,0.6579804420471191,0.9758453965187073,12.0,404.0,0.7057102918624878,0.6415094137191772,0.0,57.0,0.6513727307319641,0.6415094137191772,1.0,0.0,102.0
12,0.5898017287254333,0.6462264060974121,18.0,207.0,0.6349636316299438,0.6567164063453674,0.95652174949646,15.0,396.0,0.702786386013031,0.6415094137191772,0.0,57.0,0.6476595997810364,0.6415094137191772,1.0,0.0,102.0
13,0.6075531244277954,0.652515709400177,19.0,202.0,0.6314755082130432,0.661641538143158,0.9541062712669373,20.0,395.0,0.6974544525146484,0.6415094137191772,0.0,57.0,0.6443923711776733,0.6415094137191772,1.0,0.0,102.0
