epoch,auc,binary_accuracy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_auc,val_binary_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.5815423727035522,0.925117015838623,1.0,47.0,0.6081849336624146,0.926562488079071,0.9983165264129639,0.0,593.0,0.6028066277503967,0.9312499761581421,0.0,11.0,0.5289996266365051,0.9312499761581421,1.0,0.0,149.0
1,0.5587434768676758,0.9266770482063293,0.0,47.0,0.48172587156295776,0.9266770482063293,1.0,0.0,594.0,0.5902989506721497,0.9312499761581421,0.0,11.0,0.4145042300224304,0.9312499761581421,1.0,0.0,149.0
2,0.5512751340866089,0.9266770482063293,0.0,47.0,0.38258096575737,0.9266770482063293,1.0,0.0,594.0,0.5957900881767273,0.9312499761581421,0.0,11.0,0.3309232294559479,0.9312499761581421,1.0,0.0,149.0
3,0.5416398048400879,0.9266770482063293,0.0,47.0,0.31722474098205566,0.9266770482063293,1.0,0.0,594.0,0.5982306003570557,0.9312499761581421,0.0,11.0,0.2802840769290924,0.9312499761581421,1.0,0.0,149.0
4,0.5357296466827393,0.9266770482063293,0.0,47.0,0.28343668580055237,0.9266770482063293,1.0,0.0,594.0,0.599450945854187,0.9312499761581421,0.0,11.0,0.25684839487075806,0.9312499761581421,1.0,0.0,149.0
5,0.5404756665229797,0.9266770482063293,0.0,47.0,0.2676878571510315,0.9266770482063293,1.0,0.0,594.0,0.6018913984298706,0.9312499761581421,0.0,11.0,0.2489570677280426,0.9312499761581421,1.0,0.0,149.0
6,0.515384316444397,0.9266770482063293,0.0,47.0,0.26543503999710083,0.9266770482063293,1.0,0.0,594.0,0.5924344062805176,0.9312499761581421,0.0,11.0,0.247210294008255,0.9312499761581421,1.0,0.0,149.0
7,0.5078980922698975,0.9266770482063293,0.0,47.0,0.2664504647254944,0.9266770482063293,1.0,0.0,594.0,0.6003661155700684,0.9312499761581421,0.0,11.0,0.2467907965183258,0.9312499761581421,1.0,0.0,149.0
8,0.5171215534210205,0.9266770482063293,0.0,47.0,0.26663708686828613,0.9266770482063293,1.0,0.0,594.0,0.5970104336738586,0.9312499761581421,0.0,11.0,0.24702517688274384,0.9312499761581421,1.0,0.0,149.0
9,0.5207034349441528,0.9266770482063293,0.0,47.0,0.26592209935188293,0.9266770482063293,1.0,0.0,594.0,0.6064673662185669,0.9312499761581421,0.0,11.0,0.2472224235534668,0.9312499761581421,1.0,0.0,149.0
10,0.4873200058937073,0.9266770482063293,0.0,47.0,0.2685379087924957,0.9266770482063293,1.0,0.0,594.0,0.5988407731056213,0.9312499761581421,0.0,11.0,0.24724511802196503,0.9312499761581421,1.0,0.0,149.0
11,0.5275807976722717,0.9266770482063293,0.0,47.0,0.2659192383289337,0.9266770482063293,1.0,0.0,594.0,0.6025015115737915,0.9312499761581421,0.0,11.0,0.24751977622509003,0.9312499761581421,1.0,0.0,149.0
12,0.5027222633361816,0.9266770482063293,0.0,47.0,0.2678597569465637,0.9266770482063293,1.0,0.0,594.0,0.6025015115737915,0.9312499761581421,0.0,11.0,0.24749764800071716,0.9312499761581421,1.0,0.0,149.0
13,0.5281359553337097,0.9266770482063293,0.0,47.0,0.2649875581264496,0.9266770482063293,1.0,0.0,594.0,0.6031116247177124,0.9312499761581421,0.0,11.0,0.2477480173110962,0.9312499761581421,1.0,0.0,149.0
14,0.5265061855316162,0.9266770482063293,0.0,47.0,0.2652091979980469,0.9266770482063293,1.0,0.0,594.0,0.5982306003570557,0.9312499761581421,0.0,11.0,0.24804124236106873,0.9312499761581421,1.0,0.0,149.0
15,0.4944838285446167,0.9266770482063293,0.0,47.0,0.2688039541244507,0.9266770482063293,1.0,0.0,594.0,0.5915191769599915,0.9312499761581421,0.0,11.0,0.24785277247428894,0.9312499761581421,1.0,0.0,149.0
16,0.5218855142593384,0.9266770482063293,0.0,47.0,0.26619306206703186,0.9266770482063293,1.0,0.0,594.0,0.5893837809562683,0.9312499761581421,0.0,11.0,0.24814824759960175,0.9312499761581421,1.0,0.0,149.0
17,0.5062683820724487,0.9266770482063293,0.0,47.0,0.26722219586372375,0.9266770482063293,1.0,0.0,594.0,0.5960951447486877,0.9312499761581421,0.0,11.0,0.24778541922569275,0.9312499761581421,1.0,0.0,149.0
